Region,State,Metro,County,City|Code
Atlantic-University,Rochester,NY,Rochester,Monroe|06250
Crescent Lake,Saint Petersburg,FL,Tampa,Pinellas|06251
Downtown,Santa Barbara,CA,Santa Barbara,Santa Barbara|06252
Peninsula,Long Beach,CA,Los Angeles,Los Angeles|06253
College HIlls,Glendale,CA,Los Angeles,Los Angeles|06254
East Side Commercial Area,Tampa,FL,Tampa,Hillsborough|06255
South Old Irving Park,Chicago,IL,Chicago,Cook|06256
North Tamarind,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|06257
Don Scott,Columbus,OH,Columbus,Franklin|06258
Horton Plaza,San Diego,CA,San Diego,San Diego|06259
River Gardens,Sacramento,CA,Sacramento,Sacramento|06260
Poinciana Park,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06261
Gladstone Park,Chicago,IL,Chicago,Cook|06262
Central Bus Dist,Augusta,GA,Augusta,Richmond|06263
Dennison Place,Columbus,OH,Columbus,Franklin|06264
Central Hyde Park,Kansas City,MO,Kansas City,Jackson|06265
Progressive North West,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|06266
San Marcos Country Club,Chandler,AZ,Phoenix,Maricopa|06267
Alta Monte,Albuquerque,NM,Albuquerque,Bernalillo|06268
Harborview,San Diego,CA,San Diego,San Diego|06269
Stablewood-Valley Hi North,San Antonio,TX,San Antonio,Bexar|06270
Piccadilly Square,Nashville,TN,Nashville,Davidson|06271
Marietta Street Artery,Atlanta,GA,Atlanta,Fulton|06272
Clifton,Jacksonville,FL,Jacksonville,Duval|06273
Wooster Square,New Haven,CT,New Haven,New Haven|06274
Almond Park,Atlanta,GA,Atlanta,Fulton|06275
Main-Starr Hill,Charlottesville,VA,Charlottesville,Charlottesville City|06276
Eastwood Hills West,Kansas City,MO,Kansas City,Jackson|06277
Kings Forest,Atlanta,GA,Atlanta,Fulton|06278
Jonestown,Baltimore,MD,Baltimore,Baltimore City|06279
Parker Street,Lakeland,FL,Lakeland,Polk|06280
Saint Thomas Square,Tulsa,OK,Tulsa,Tulsa|06281
Triangle State,Austin,TX,Austin,Travis|06282
Mansion Flats,Sacramento,CA,Sacramento,Sacramento|06283
Ben Hill,Atlanta,GA,Atlanta,Fulton|06284
Sunnyside,Wichita,KS,Wichita,Sedgwick|06285
East Pilsen,Chicago,IL,Chicago,Cook|06286
Charles North,Baltimore,MD,Baltimore,Baltimore City|06287
Gallaudet,Washington,DC,Washington,District of Columbia|06288
Valentine,Kansas City,MO,Kansas City,Jackson|06289
Seton Hill,Baltimore,MD,Baltimore,Baltimore City|06290
Five Points,San Antonio,TX,San Antonio,Bexar|06291
Nineteenth Avenue,San Mateo,CA,San Francisco,San Mateo|06292
Polish Hill,Pittsburgh,PA,Pittsburgh,Allegheny|06293
Tryon Hills,Charlotte,NC,Charlotte,Mecklenburg|06294
Southeast Citizens Committee-Highland Park,San Antonio,TX,San Antonio,Bexar|06295
Avondale,Tucson,AZ,Tucson,Pima|06296
Peterson Park,Chicago,IL,Chicago,Cook|06297
Ravenswood Gardens,Chicago,IL,Chicago,Cook|06298
Camp Washington,Cincinnati,OH,Cincinnati,Hamilton|06299
Mountain View,Tucson,AZ,Tucson,Pima|06300
Country Glenn,Tucson,AZ,Tucson,Pima|06301
Worthington Village North,Columbus,OH,Columbus,Franklin|06302
North Shearer Hills,San Antonio,TX,San Antonio,Bexar|06303
Richmond Grove,Sacramento,CA,Sacramento,Sacramento|06304
Milbrook,Columbus,OH,Columbus,Franklin|06305
Balboa Heights,Tucson,AZ,Tucson,Pima|06306
Farmers Market District,Dallas,TX,Dallas-Fort Worth,Dallas|06307
Pie Allen,Tucson,AZ,Tucson,Pima|06308
Downtown,Bakersfield,CA,Bakersfield,Kern|06309
Hollywood,Portland,OR,Portland,Multnomah|06310
University Heights,Tempe,AZ,Phoenix,Maricopa|06311
East Central Park,Orlando,FL,Orlando,Orange|06312
Island Station,Milwaukie,OR,Portland,Clackamas|06313
Ocotillo Oracle,Tucson,AZ,Tucson,Pima|06314
Stronghold,Washington,DC,Washington,District of Columbia|06315
Paschal,Fort Worth,TX,Dallas-Fort Worth,Tarrant|06316
Broadmor,Tempe,AZ,Phoenix,Maricopa|06317
Irish Hill,Louisville,KY,Louisville/Jefferson County,Jefferson|06318
Cambridge Highlands,Cambridge,MA,Boston,Middlesex|06319
Hioaks,Richmond,VA,Richmond,Richmond City|06320
Swan Way Park,Tucson,AZ,Tucson,Pima|06321
South City Farms,Sacramento,CA,Sacramento,Sacramento|06322
Leisure Lanes,Tulsa,OK,Tulsa,Tulsa|06323
Flushing Meadows Corona Park,New York,NY,New York,Queens|06324
Adair Park,Atlanta,GA,Atlanta,Fulton|06325
Highland Park,Oakland,CA,San Francisco,Alameda|06326
Skyland,Columbia,SC,Columbia,Richland|06327
Canton Industrial Area,Baltimore,MD,Baltimore,Baltimore City|06328
Kilarney Shores,Jacksonville,FL,Jacksonville,Duval|06329
Casa de Sol,Mesa,AZ,Phoenix,Maricopa|06330
Woodland-Normanstone Terrace,Washington,DC,Washington,District of Columbia|06331
Flatirons,Boulder,CO,Boulder,Boulder|06332
Bronx Park,New York,NY,New York,Bronx|06333
Seaboard Industrial,Orlando,FL,Orlando,Orange|06334
Swamp,Jacksonville,FL,Jacksonville,Duval|06335
Campbell Park,Saint Petersburg,FL,Tampa,Pinellas|06336
Waverly,Oakland,CA,San Francisco,Alameda|06337
Wakefield,Baltimore,MD,Baltimore,Baltimore City|06338
Franklintown,Baltimore,MD,Baltimore,Baltimore City|06339
Limerick,Louisville,KY,Louisville/Jefferson County,Jefferson|06340
Raynolds,Albuquerque,NM,Albuquerque,Bernalillo|06341
Southland Park,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|06342
Village North One,San Antonio,TX,San Antonio,Bexar|06343
Tiffany,Saint Louis,MO,St. Louis,Saint Louis City|06344
Wildwood,Atlanta,GA,Atlanta,Fulton|06345
Samos,Tucson,AZ,Tucson,Pima|06346
Beachwood,Jacksonville,FL,Jacksonville,Duval|06347
Tuttle,Columbus,OH,Columbus,Franklin|06348
Sherwood,Mesa,AZ,Phoenix,Maricopa|06349
Berkeley Park,Atlanta,GA,Atlanta,Fulton|06350
Bram's Addition,Town of Madison,WI,Madison,Dane|06351
Jen Tilly Terrace,Tempe,AZ,Phoenix,Maricopa|06352
Highland Groves At Morrison Ranch,Gilbert,AZ,Phoenix,Maricopa|06353
Old Town Manchester,Richmond,VA,Richmond,Richmond City|06354
Carelton Tract,Sacramento,CA,Sacramento,Sacramento|06355
Cluster - McDonough - Guice,Atlanta,GA,Atlanta,Fulton|06356
Old Westport,Kansas City,MO,Kansas City,Jackson|06357
Lake Horney,Lakeland,FL,Lakeland,Polk|06358
Calumet Farms,Milwaukee,WI,Milwaukee,Milwaukee|06359
Valley View,San Bernardino,CA,Riverside,San Bernardino|06360
Reedy Creek,Richmond,VA,Richmond,Richmond City|06361
King William,San Antonio,TX,San Antonio,Bexar|06362
Rosemary District,Sarasota,FL,Sarasota,Sarasota|06363
West Village,Detroit,MI,Detroit,Wayne|06364
Faircrest,Town of Madison,WI,Madison,Dane|06365
O'Donnell Heights,Baltimore,MD,Baltimore,Baltimore City|06366
Jefferies,Detroit,MI,Detroit,Wayne|06367
Brookhill,Charlotte,NC,Charlotte,Mecklenburg|06368
Lewis Mountain,Charlottesville,VA,Charlottesville,Charlottesville City|06369
Bay Village,Boston,MA,Boston,Suffolk|06370
Park Club,Columbus,OH,Columbus,Franklin|06371
East Lake Morton,Lakeland,FL,Lakeland,Polk|06372
Ashland Ridge,Kansas City,MO,Kansas City,Jackson|06373
Hamlet,Fort Worth,TX,Dallas-Fort Worth,Tarrant|06374
Broadway Central,Albuquerque,NM,Albuquerque,Bernalillo|06375
Pinewood Park,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|06376
Flamingo Park,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|06377
Gateway Ranch,Gilbert,AZ,Phoenix,Maricopa|06378
Cookes Meadow,Fort Worth,TX,Dallas-Fort Worth,Tarrant|06379
Campbell-Grant,Tucson,AZ,Tucson,Pima|06380
Northwest,Tucson,AZ,Tucson,Pima|06381
McKinley Heights,Saint Louis,MO,St. Louis,Saint Louis City|06382
The Villages at East Lake,Atlanta,GA,Atlanta,Fulton|06383
Columbus Square,Saint Louis,MO,St. Louis,Saint Louis City|06384
Rose Hill,Charlottesville,VA,Charlottesville,Charlottesville City|06385
Optimist Park,Charlotte,NC,Charlotte,Mecklenburg|06386
Iuka Ravine,Columbus,OH,Columbus,Franklin|06387
Mount Holly,Baltimore,MD,Baltimore,Baltimore City|06388
Pleasant Valley,Mobile,AL,Mobile,Mobile|06389
City Center District,Dallas,TX,Dallas-Fort Worth,Dallas|06390
Butchertown,Louisville,KY,Louisville/Jefferson County,Jefferson|06391
Spencer Lakes,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|06392
Carpenter-Ridgeway,Town of Madison,WI,Madison,Dane|06393
Edgewood,Lakeland,FL,Lakeland,Polk|06394
Dillard Park,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06395
Chippenham Forest,Richmond,VA,Richmond,Richmond City|06396
Maple-Ash,Tempe,AZ,Phoenix,Maricopa|06397
Good Hope,Washington,DC,Washington,District of Columbia|06398
Carillon,Saint Petersburg,FL,Tampa,Pinellas|06399
Woodlawn Oaks,Saint Petersburg,FL,Tampa,Pinellas|06400
Allegheny Center,Pittsburgh,PA,Pittsburgh,Allegheny|06401
The Island,Chicago,IL,Chicago,Cook|06402
Metro Center,Sacramento,CA,Sacramento,Sacramento|06403
Maywood,Arlington,VA,Washington,Arlington|06404
Country Club Plaza,Kansas City,MO,Kansas City,Jackson|06405
Marlborough East,Kansas City,MO,Kansas City,Jackson|06406
Alkali Flat,Sacramento,CA,Sacramento,Sacramento|06407
River Run,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06408
Pioneer Square,Seattle,WA,Seattle,King|06409
Lake Point Condominiums,Garland,TX,Dallas-Fort Worth,Dallas|06410
Arsenal Hill,Columbia,SC,Columbia,Richland|06411
Stuart,Kalamazoo,MI,Kalamazoo,Kalamazoo|06412
Hudson Manor,Tempe,AZ,Phoenix,Maricopa|06413
Mockingbird Hill,San Antonio,TX,San Antonio,Bexar|06414
Las Olas Isles,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06415
North Orange,Orlando,FL,Orlando,Orange|06416
Lauderdale West,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06417
South Tuxedo Park,Atlanta,GA,Atlanta,Fulton|06418
Revolution Park,Charlotte,NC,Charlotte,Mecklenburg|06419
Forest Crest,San Antonio,TX,San Antonio,Bexar|06420
Abell,Baltimore,MD,Baltimore,Baltimore City|06421
Easton,Columbus,OH,Columbus,Franklin|06422
Eastridge Estates,Bakersfield,CA,Bakersfield,Kern|06423
UNITE,South Bend,IN,South Bend,Saint Joseph|06424
Gateway,Austin,TX,Austin,Travis|06425
Oldham Farms,Kansas City,MO,Kansas City,Jackson|06426
South Lake Worth,Fort Worth,TX,Dallas-Fort Worth,Tarrant|06427
Near East Side,Fort Worth,TX,Dallas-Fort Worth,Tarrant|06428
MacArthur Park,San Antonio,TX,San Antonio,Bexar|06429
Blandtown,Atlanta,GA,Atlanta,Fulton|06430
Southside Park,Charlotte,NC,Charlotte,Mecklenburg|06431
Perkins,Saint Petersburg,FL,Tampa,Pinellas|06432
Clayton Heights-Lomas del Cielo,Albuquerque,NM,Albuquerque,Bernalillo|06433
Southern Manor I and II,Mesa,AZ,Phoenix,Maricopa|06434
The Woodlands,Nashville,TN,Nashville,Davidson|06435
Ivanhoe Northeast,Kansas City,MO,Kansas City,Jackson|06436
Fitzsimons,Aurora,CO,Denver,Arapahoe|06437
Thunderbird Heights-Wilmot Desert Estates,Tucson,AZ,Tucson,Pima|06438
Baseline-Hardy,Tempe,AZ,Phoenix,Maricopa|06439
Woodlake,Sacramento,CA,Sacramento,Sacramento|06440
Eden Green,Chicago,IL,Chicago,Cook|06441
Northwood Shores,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|06442
Southern Barton Heights,Richmond,VA,Richmond,Richmond City|06443
Chinatown,Washington,DC,Washington,District of Columbia|06444
Maitland Park,Milwaukee,WI,Milwaukee,Milwaukee|06445
Pleasant Hill,Washington,DC,Washington,District of Columbia|06446
Visitation Park,Saint Louis,MO,St. Louis,Saint Louis City|06447
Sunrise,Davis,CA,Sacramento,Yolo|06448
Bay Colony,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06449
Kelly Town-Rugby Heights,Charlottesville,VA,Charlottesville,Charlottesville City|06450
Bluebonnet Hills,Fort Worth,TX,Dallas-Fort Worth,Tarrant|06451
Catalina Vista,Tucson,AZ,Tucson,Pima|06452
Antelope Run,Albuquerque,NM,Albuquerque,Bernalillo|06453
McClintock,Tempe,AZ,Phoenix,Maricopa|06454
Broadway Gillham,Kansas City,MO,Kansas City,Jackson|06455
North Shore,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|06456
Chula Vista,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06457
Scotts Crossing,Atlanta,GA,Atlanta,Fulton|06458
Enatai,Bellevue,WA,Seattle,King|06459
San Joaquin Marsh,Irvine,CA,Los Angeles,Orange|06460
Sunset Hill,Kansas City,MO,Kansas City,Jackson|06461
Grandview Heights,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|06462
Clarendon Heights,San Francisco,CA,San Francisco,San Francisco|06463
Glencliff Estates,Nashville,TN,Nashville,Davidson|06464
Old Northwood,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|06465
Crown Pointe,Lincoln,NE,Lincoln,Lancaster|06466
Colee Hammock,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06467
Bluebonnet Place,Fort Worth,TX,Dallas-Fort Worth,Tarrant|06468
Pleasant City,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|06469
Downtown,Charlottesville,VA,Charlottesville,Charlottesville City|06470
Palo Alto Orchards,Palo Alto,CA,San Jose,Santa Clara|06471
El Cid,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|06472
South Hill,Grand Rapids,MI,Grand Rapids,Kent|06473
John Marshall,Richmond,VA,Richmond,Richmond City|06474
Twinlakes,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06475
Mitchell Park West,Tempe,AZ,Phoenix,Maricopa|06476
Shalimar,Tempe,AZ,Phoenix,Maricopa|06477
Beacon Hills,Kansas City,MO,Kansas City,Jackson|06478
Wilson Heights,Baltimore,MD,Baltimore,Baltimore City|06479
Frisco Heights,Fort Worth,TX,Dallas-Fort Worth,Tarrant|06480
Union Hill,Kansas City,MO,Kansas City,Jackson|06481
Orchard Knob,Atlanta,GA,Atlanta,Fulton|06482
Government District,Dallas,TX,Dallas-Fort Worth,Dallas|06483
Lewis Heights,Kansas City,MO,Kansas City,Jackson|06484
Hogan,Jacksonville,FL,Jacksonville,Duval|06485
West Byers,Fort Worth,TX,Dallas-Fort Worth,Tarrant|06486
Lauderdale Beach,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06487
Haymarket,Boston,MA,Boston,Suffolk|06488
Lake Nona South,Orlando,FL,Orlando,Orange|06489
Wydown-Skinker,Saint Louis,MO,St. Louis,Saint Louis City|06490
Auraria,Denver,CO,Denver,Denver|06491
BRSC,Charlottesville,VA,Charlottesville,Charlottesville City|06492
Manchester,Richmond,VA,Richmond,Richmond City|06493
Lithuanian Plaza,Chicago,IL,Chicago,Cook|06494
Arizona Skyline,Mesa,AZ,Phoenix,Maricopa|06495
Cromwell Heights,Saint Petersburg,FL,Tampa,Pinellas|06496
Sunburst,Aurora,CO,Denver,Arapahoe|06497
Cheltenham,Saint Louis,MO,St. Louis,Saint Louis City|06498
Niskey Lake,Atlanta,GA,Atlanta,Fulton|06499
Clark Park,Tempe,AZ,Phoenix,Maricopa|06500
Junction Ridge,Town of Madison,WI,Madison,Dane|06501
Capitol Gateway,Atlanta,GA,Atlanta,Fulton|06502
Rockdale,Atlanta,GA,Atlanta,Fulton|06503
Main Street District,Dallas,TX,Dallas-Fort Worth,Dallas|06504
Central Office,Richmond,VA,Richmond,Richmond City|06505
Santa Rita Park,Tucson,AZ,Tucson,Pima|06506
Brakridge,Jacksonville,FL,Jacksonville,Duval|06507
Tyrone Landing,Saint Petersburg,FL,Tampa,Pinellas|06508
Little Italy,Baltimore,MD,Baltimore,Baltimore City|06509
Marilyn Ann,Tempe,AZ,Phoenix,Maricopa|06510
Home Beautiful Park,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06511
Deerbourne,Richmond,VA,Richmond,Richmond City|06512
Pasadena Vista,Saint Petersburg,FL,Tampa,Pinellas|06513
Downtown Core,Davis,CA,Sacramento,Yolo|06514
Alhambra Triangle,Sacramento,CA,Sacramento,Sacramento|06515
The Villages at Carver,Atlanta,GA,Atlanta,Fulton|06516
Lauderdale Harbours,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06517
West Side Industrial,Detroit,MI,Detroit,Wayne|06518
Beverly Heights,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06519
Richnor Springs,Baltimore,MD,Baltimore,Baltimore City|06520
English Village,Detroit,MI,Detroit,Wayne|06521
Lake Formosa,Orlando,FL,Orlando,Orange|06522
Community at Bordeaux,Nashville,TN,Nashville,Davidson|06523
Dolphin Isles,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06524
Heart of Italy,Chicago,IL,Chicago,Cook|06525
West Pearl,Boulder,CO,Boulder,Boulder|06526
Glebewood,Arlington,VA,Washington,Arlington|06527
Mays,Atlanta,GA,Atlanta,Fulton|06528
Rudee Heights,Virginia Beach,VA,Virginia Beach,Virginia Beach City|06529
West End Historic District,Dallas,TX,Dallas-Fort Worth,Dallas|06530
Harbour Inlet,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06531
Seven Isles,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06532
NTNA - West Rio,Tempe,AZ,Phoenix,Maricopa|06533
Lake Richmond,Orlando,FL,Orlando,Orange|06534
Thornton Park,Orlando,FL,Orlando,Orange|06535
Joyland,Atlanta,GA,Atlanta,Fulton|06536
Mitchell Park East,Tempe,AZ,Phoenix,Maricopa|06537
Strip District,Pittsburgh,PA,Pittsburgh,Allegheny|06538
St. Armands,Sarasota,FL,Sarasota,Sarasota|06539
Laurel Park,Sarasota,FL,Sarasota,Sarasota|06540
Casa de Santiago,Santa Ana,CA,Los Angeles,Orange|06541
Old East Davis,Davis,CA,Sacramento,Yolo|06542
Ridglea,Fort Worth,TX,Dallas-Fort Worth,Tarrant|06543
Northpointe,Jackson,MS,Jackson,Hinds|06544
Brentwood-Cavalier,Tempe,AZ,Phoenix,Maricopa|06545
Midland Terrace,Columbia,SC,Columbia,Richland|06546
Concord Village,Mesa,AZ,Phoenix,Maricopa|06547
Silk Stocking,Chandler,AZ,Phoenix,Maricopa|06548
The Meadows,Charlottesville,VA,Charlottesville,Charlottesville City|06549
Richland Heights West,Tucson,AZ,Tucson,Pima|06550
Swallow Circle - Baywood,Atlanta,GA,Atlanta,Fulton|06551
Oeste Manor,Davis,CA,Sacramento,Yolo|06552
Commonwealth,Charlotte,NC,Charlotte,Mecklenburg|06553
Ray Ranch,Gilbert,AZ,Phoenix,Maricopa|06554
5 Points,Sarasota,FL,Sarasota,Sarasota|06555
Channing Valley,Atlanta,GA,Atlanta,Fulton|06556
Scott's Addition,Richmond,VA,Richmond,Richmond City|06557
Windemere Springs,Columbia,SC,Columbia,Richland|06558
Downtown Crossing,Boston,MA,Boston,Suffolk|06559
Deerwood,Atlanta,GA,Atlanta,Fulton|06560
Jacksonville North Estate,Jacksonville,FL,Jacksonville,Duval|06561
Washington Park,Richmond,VA,Richmond,Richmond City|06562
Village 5,Sacramento,CA,Sacramento,Sacramento|06563
Crownridge of Texas Owners Association,San Antonio,TX,San Antonio,Bexar|06564
McClintock Manor,Tempe,AZ,Phoenix,Maricopa|06565
The Wells,Mesa,AZ,Phoenix,Maricopa|06566
Signal Butte Manor,Mesa,AZ,Phoenix,Maricopa|06567
City Center,Richmond,VA,Richmond,Richmond City|06568
Lake Estates,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06569
Whittier Mill Village,Atlanta,GA,Atlanta,Fulton|06570
Northwoods,Columbus,OH,Columbus,Franklin|06571
Lake Evesham,Baltimore,MD,Baltimore,Baltimore City|06572
Boulevard Heights,Atlanta,GA,Atlanta,Fulton|06573
Big Bayou,Saint Petersburg,FL,Tampa,Pinellas|06574
Ridgely Delight,Baltimore,MD,Baltimore,Baltimore City|06575
McGuire Veterans Hospital,Richmond,VA,Richmond,Richmond City|06576
Heather Place,Chandler,AZ,Phoenix,Maricopa|06577
Encino Ranch,San Antonio,TX,San Antonio,Bexar|06578
Vinegar Hill,New York,NY,New York,New York|06579
Bal Harbour,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06580
Hendricks and Venice Isles,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06581
Northboro Park,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|06582
Hibiscus Island,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade|06583
Lake Caroline,Dallas,TX,Dallas-Fort Worth,Dallas|06584
Blair Villa - Poole Creek,Atlanta,GA,Atlanta,Fulton|06585
Lake Nona Central,Orlando,FL,Orlando,Orange|06586
River Market,Kansas City,MO,Kansas City,Jackson|06587
El Toro Marine Air Station,Irvine,CA,Los Angeles,Orange|06588
Herman Gardens,Detroit,MI,Detroit,Wayne|06589
North Shore,Pittsburgh,PA,Pittsburgh,Allegheny|06590
Los Racimos,Mesa,AZ,Phoenix,Maricopa|06591
Arts District,Dallas,TX,Dallas-Fort Worth,Dallas|06592
Biscayne Island,Miami,FL,Miami-Fort Lauderdale,Miami-Dade|06593
Bridgepointe,San Mateo,CA,San Francisco,San Mateo|06594
Sunshine Valley,Chandler,AZ,Phoenix,Maricopa|06595
East Pyron - Symphony Lane-Mission San Jose,San Antonio,TX,San Antonio,Bexar|06596
Val Vista Classic,Gilbert,AZ,Phoenix,Maricopa|06597
Elmco Estates,Atlanta,GA,Atlanta,Fulton|06598
Woodland Hills,Atlanta,GA,Atlanta,Fulton|06599
Lake Shore Village,Orlando,FL,Orlando,Orange|06600
Henderson Heights,Columbus,OH,Columbus,Franklin|06601
Palm Island,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade|06602
Blissville,New York,NY,New York,Queens|06603
184 Association,San Antonio,TX,San Antonio,Bexar|06604
Monterey Vista,Chandler,AZ,Phoenix,Maricopa|06605
Pineapple Park,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|06606
Riviera Isles,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06607
Oak Highlands,Nashville,TN,Nashville,Davidson|06608
Capitol Hill Area,Nashville,TN,Nashville,Davidson|06609
Randall Mill,Atlanta,GA,Atlanta,Fulton|06610
La Salle,Saint Louis,MO,St. Louis,Saint Louis City|06611
Iron Horse,Tucson,AZ,Tucson,Pima|06612
San Marino Island,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade|06613
Merit-Carson,Torrance,CA,Los Angeles,Los Angeles|06614
Rebel Valley Forest,Atlanta,GA,Atlanta,Fulton|06615
Coral Shores,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06616
Golden Gate Point,Sarasota,FL,Sarasota,Sarasota|06617
Rock Island - Samuels,Fort Worth,TX,Dallas-Fort Worth,Tarrant|06618
Thousand Oaks Condominiums-Thousand Oaks,San Antonio,TX,San Antonio,Bexar|06619
Vista Dorada,Gilbert,AZ,Phoenix,Maricopa|06620
Laudergate Isles,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|06621
San Marco Island,Miami,FL,Miami-Fort Lauderdale,Miami-Dade|06622
West End,Pittsburgh,PA,Pittsburgh,Allegheny|06623
